close,net_change,date
2844.68,24.77,1990-05-21 00:00:00.0
2852.23,7.55,1990-05-22 00:00:00.0
2856.26,4.03,1990-05-23 00:00:00.0
2855.55,-0.71,1990-05-24 00:00:00.0
2820.92,-34.63,1990-05-25 00:00:00.0
2870.49,49.57,1990-05-29 00:00:00.0
2878.56,8.07,1990-05-30 00:00:00.0
2876.66,-1.90,1990-05-31 00:00:00.0
2900.97,24.31,1990-06-01 00:00:00.0
2935.19,34.22,1990-06-04 00:00:00.0
2925,-10.19,1990-06-05 00:00:00.0
2911.65,-13.35,1990-06-06 00:00:00.0
2897.33,-14.32,1990-06-07 00:00:00.0
2862.38,-34.95,1990-06-08 00:00:00.0
2892.57,30.19,1990-06-11 00:00:00.0
2933.42,40.85,1990-06-12 00:00:00.0
2929.7,-3.72,1990-06-13 00:00:00.0
2928.22,-1.48,1990-06-14 00:00:00.0
2935.89,7.67,1990-06-15 00:00:00.0
2882.18,-53.71,1990-06-18 00:00:00.0
2893.56,11.38,1990-06-19 00:00:00.0
2895.3,1.74,1990-06-20 00:00:00.0
2901.73,6.43,1990-06-21 00:00:00.0
2857.18,-44.55,1990-06-22 00:00:00.0
2845.05,-12.13,1990-06-25 00:00:00.0
2842.33,-2.72,1990-06-26 00:00:00.0
2862.13,19.80,1990-06-27 00:00:00.0
2878.71,16.58,1990-06-28 00:00:00.0
2880.69,1.98,1990-06-29 00:00:00.0
2899.26,18.57,1990-07-02 00:00:00.0
2911.63,12.37,1990-07-03 00:00:00.0
2879.21,-32.42,1990-07-05 00:00:00.0
2904.95,25.74,1990-07-06 00:00:00.0
2914.11,9.16,1990-07-09 00:00:00.0
2890.84,-23.27,1990-07-10 00:00:00.0
2932.67,41.83,1990-07-11 00:00:00.0
2969.8,37.13,1990-07-12 00:00:00.0
2980.2,10.40,1990-07-13 00:00:00.0
2999.75,19.55,1990-07-16 00:00:00.0
2999.75,0.00,1990-07-17 00:00:00.0
2981.68,-18.07,1990-07-18 00:00:00.0
2993.81,12.13,1990-07-19 00:00:00.0
2961.14,-32.67,1990-07-20 00:00:00.0
2904.7,-56.44,1990-07-23 00:00:00.0
2922.52,17.82,1990-07-24 00:00:00.0
2930.94,8.42,1990-07-25 00:00:00.0
2920.79,-10.15,1990-07-26 00:00:00.0
2898.51,-22.28,1990-07-27 00:00:00.0
2917.33,18.82,1990-07-30 00:00:00.0
2905.2,-12.13,1990-07-31 00:00:00.0
2899.26,-5.94,1990-08-01 00:00:00.0
2864.6,-34.66,1990-08-02 00:00:00.0
2809.65,-54.95,1990-08-03 00:00:00.0
2716.34,-93.31,1990-08-06 00:00:00.0
2710.64,-5.70,1990-08-07 00:00:00.0
2734.9,24.26,1990-08-08 00:00:00.0
2758.91,24.01,1990-08-09 00:00:00.0
2716.58,-42.33,1990-08-10 00:00:00.0
2746.78,30.20,1990-08-13 00:00:00.0
2747.77,0.99,1990-08-14 00:00:00.0
2748.27,0.50,1990-08-15 00:00:00.0
2681.44,-66.83,1990-08-16 00:00:00.0
2644.8,-36.64,1990-08-17 00:00:00.0
2656.44,11.64,1990-08-20 00:00:00.0
2603.96,-52.48,1990-08-21 00:00:00.0
2560.15,-43.81,1990-08-22 00:00:00.0
2483.42,-76.73,1990-08-23 00:00:00.0
2532.92,49.50,1990-08-24 00:00:00.0
2611.63,78.71,1990-08-27 00:00:00.0
2614.85,3.22,1990-08-28 00:00:00.0
2632.43,17.58,1990-08-29 00:00:00.0
2593.32,-39.11,1990-08-30 00:00:00.0
2614.36,21.04,1990-08-31 00:00:00.0
2613.37,-0.99,1990-09-04 00:00:00.0
2628.22,14.85,1990-09-05 00:00:00.0
2596.29,-31.93,1990-09-06 00:00:00.0
2619.55,23.26,1990-09-07 00:00:00.0
2615.59,-3.96,1990-09-10 00:00:00.0
2612.62,-2.97,1990-09-11 00:00:00.0
2625.74,13.12,1990-09-12 00:00:00.0
2582.67,-43.07,1990-09-13 00:00:00.0
2564.11,-18.56,1990-09-14 00:00:00.0
2567.33,3.22,1990-09-17 00:00:00.0
2571.29,3.96,1990-09-18 00:00:00.0
2557.43,-13.86,1990-09-19 00:00:00.0
2518.32,-39.11,1990-09-20 00:00:00.0
2512.38,-5.94,1990-09-21 00:00:00.0
2452.97,-59.41,1990-09-24 00:00:00.0
2485.64,32.67,1990-09-25 00:00:00.0
2459.65,-25.99,1990-09-26 00:00:00.0
2427.48,-32.17,1990-09-27 00:00:00.0
2452.48,25.00,1990-09-28 00:00:00.0
2515.84,63.36,1990-10-01 00:00:00.0
2505.2,-10.64,1990-10-02 00:00:00.0
2489.36,-15.84,1990-10-03 00:00:00.0
2516.83,27.47,1990-10-04 00:00:00.0
2510.64,-6.19,1990-10-05 00:00:00.0
2523.76,13.12,1990-10-08 00:00:00.0
2445.54,-78.22,1990-10-09 00:00:00.0
2407.92,-37.62,1990-10-10 00:00:00.0
2365.1,-42.82,1990-10-11 00:00:00.0
2398.02,32.92,1990-10-12 00:00:00.0
2416.34,18.32,1990-10-15 00:00:00.0
2381.19,-35.15,1990-10-16 00:00:00.0
2387.87,6.68,1990-10-17 00:00:00.0
2452.72,64.85,1990-10-18 00:00:00.0
2520.79,68.07,1990-10-19 00:00:00.0
2516.09,-4.70,1990-10-22 00:00:00.0
2494.06,-22.03,1990-10-23 00:00:00.0
2504.21,10.15,1990-10-24 00:00:00.0
2484.16,-20.05,1990-10-25 00:00:00.0
2436.14,-48.02,1990-10-26 00:00:00.0
2430.2,-5.94,1990-10-29 00:00:00.0
2448.02,17.82,1990-10-30 00:00:00.0
2442.33,-5.69,1990-10-31 00:00:00.0
2454.95,12.62,1990-11-01 00:00:00.0
2490.84,35.89,1990-11-02 00:00:00.0
2502.23,11.39,1990-11-05 00:00:00.0
2485.15,-17.08,1990-11-06 00:00:00.0
2440.84,-44.31,1990-11-07 00:00:00.0
2443.81,2.97,1990-11-08 00:00:00.0
2488.61,44.80,1990-11-09 00:00:00.0
2540.35,51.74,1990-11-12 00:00:00.0
2535.4,-4.95,1990-11-13 00:00:00.0
2559.65,24.25,1990-11-14 00:00:00.0
2545.05,-14.60,1990-11-15 00:00:00.0
2550.25,5.20,1990-11-16 00:00:00.0
2565.35,15.10,1990-11-19 00:00:00.0
2530.2,-35.15,1990-11-20 00:00:00.0
2539.36,9.16,1990-11-21 00:00:00.0
2527.23,-12.13,1990-11-23 00:00:00.0
2533.17,5.94,1990-11-26 00:00:00.0
2543.81,10.64,1990-11-27 00:00:00.0
2535.15,-8.66,1990-11-28 00:00:00.0
2518.81,-16.34,1990-11-29 00:00:00.0
2559.65,40.84,1990-11-30 00:00:00.0
2565.59,5.94,1990-12-03 00:00:00.0
2579.7,14.11,1990-12-04 00:00:00.0
2610.4,30.70,1990-12-05 00:00:00.0
2602.48,-7.92,1990-12-06 00:00:00.0
2590.1,-12.38,1990-12-07 00:00:00.0
2596.78,6.68,1990-12-10 00:00:00.0
2586.14,-10.64,1990-12-11 00:00:00.0
2622.28,36.14,1990-12-12 00:00:00.0
2614.36,-7.92,1990-12-13 00:00:00.0
2593.81,-20.55,1990-12-14 00:00:00.0
2593.32,-0.49,1990-12-17 00:00:00.0
2626.73,33.41,1990-12-18 00:00:00.0
2626.73,0.00,1990-12-19 00:00:00.0
2629.46,2.73,1990-12-20 00:00:00.0
2633.66,4.20,1990-12-21 00:00:00.0
2621.29,-12.37,1990-12-24 00:00:00.0
2637.13,15.84,1990-12-26 00:00:00.0
2625.5,-11.63,1990-12-27 00:00:00.0
2629.21,3.71,1990-12-28 00:00:00.0
2633.66,4.45,1990-12-31 00:00:00.0
2610.64,-23.02,1991-01-02 00:00:00.0
2573.51,-37.13,1991-01-03 00:00:00.0
2566.09,-7.42,1991-01-04 00:00:00.0
2522.77,-43.32,1991-01-07 00:00:00.0
2509.41,-13.36,1991-01-08 00:00:00.0
2470.3,-39.11,1991-01-09 00:00:00.0
2498.76,28.46,1991-01-10 00:00:00.0
2501.49,2.73,1991-01-11 00:00:00.0
2483.91,-17.58,1991-01-14 00:00:00.0
2490.59,6.68,1991-01-15 00:00:00.0
2508.91,18.32,1991-01-16 00:00:00.0
2623.51,114.60,1991-01-17 00:00:00.0
2646.78,23.27,1991-01-18 00:00:00.0
2629.21,-17.57,1991-01-21 00:00:00.0
2603.22,-25.99,1991-01-22 00:00:00.0
2619.06,15.84,1991-01-23 00:00:00.0
2643.07,24.01,1991-01-24 00:00:00.0
2659.41,16.34,1991-01-25 00:00:00.0
2654.46,-4.95,1991-01-28 00:00:00.0
2662.62,8.16,1991-01-29 00:00:00.0
2713.12,50.50,1991-01-30 00:00:00.0
2736.39,23.27,1991-01-31 00:00:00.0
2730.69,-5.70,1991-02-01 00:00:00.0
2772.28,41.59,1991-02-04 00:00:00.0
2788.37,16.09,1991-02-05 00:00:00.0
2830.94,42.57,1991-02-06 00:00:00.0
2810.64,-20.30,1991-02-07 00:00:00.0
2830.69,20.05,1991-02-08 00:00:00.0
2902.23,71.54,1991-02-11 00:00:00.0
2874.75,-27.48,1991-02-12 00:00:00.0
2909.16,34.41,1991-02-13 00:00:00.0
2877.23,-31.93,1991-02-14 00:00:00.0
2934.65,57.42,1991-02-15 00:00:00.0
2932.18,-2.47,1991-02-19 00:00:00.0
2899.01,-33.17,1991-02-20 00:00:00.0
2891.83,-7.18,1991-02-21 00:00:00.0
2889.36,-2.47,1991-02-22 00:00:00.0
2887.87,-1.49,1991-02-25 00:00:00.0
2864.6,-23.27,1991-02-26 00:00:00.0
2889.11,24.51,1991-02-27 00:00:00.0
2882.18,-6.93,1991-02-28 00:00:00.0
2909.9,27.72,1991-03-01 00:00:00.0
2914.11,4.21,1991-03-04 00:00:00.0
2972.52,58.41,1991-03-05 00:00:00.0
2973.27,0.75,1991-03-06 00:00:00.0
2963.37,-9.90,1991-03-07 00:00:00.0
2955.2,-8.17,1991-03-08 00:00:00.0
2939.36,-15.84,1991-03-11 00:00:00.0
2922.52,-16.84,1991-03-12 00:00:00.0
2955.2,32.68,1991-03-13 00:00:00.0
2952.23,-2.97,1991-03-14 00:00:00.0
2948.27,-3.96,1991-03-15 00:00:00.0
2929.95,-18.32,1991-03-18 00:00:00.0
2867.82,-62.13,1991-03-19 00:00:00.0
2872.03,4.21,1991-03-20 00:00:00.0
2855.45,-16.58,1991-03-21 00:00:00.0
2858.91,3.46,1991-03-22 00:00:00.0
2865.84,6.93,1991-03-25 00:00:00.0
2914.85,49.01,1991-03-26 00:00:00.0
2917.57,2.72,1991-03-27 00:00:00.0
2913.86,-3.71,1991-03-28 00:00:00.0
2881.19,-32.67,1991-04-01 00:00:00.0
2945.05,63.86,1991-04-02 00:00:00.0
2926.73,-18.32,1991-04-03 00:00:00.0
2924.5,-2.23,1991-04-04 00:00:00.0
2896.78,-27.72,1991-04-05 00:00:00.0
2918.56,21.78,1991-04-08 00:00:00.0
2873.02,-45.54,1991-04-09 00:00:00.0
2874.5,1.48,1991-04-10 00:00:00.0
2905.45,30.95,1991-04-11 00:00:00.0
2920.79,15.34,1991-04-12 00:00:00.0
2933.17,12.38,1991-04-15 00:00:00.0
2986.88,53.71,1991-04-16 00:00:00.0
3004.46,17.58,1991-04-17 00:00:00.0
2999.26,-5.20,1991-04-18 00:00:00.0
2965.59,-33.67,1991-04-19 00:00:00.0
2927.72,-37.87,1991-04-22 00:00:00.0
2930.45,2.73,1991-04-23 00:00:00.0
2949.5,19.05,1991-04-24 00:00:00.0
2921.04,-28.46,1991-04-25 00:00:00.0
2912.38,-8.66,1991-04-26 00:00:00.0
2876.98,-35.40,1991-04-29 00:00:00.0
2887.87,10.89,1991-04-30 00:00:00.0
2930.2,42.33,1991-05-01 00:00:00.0
2938.61,8.41,1991-05-02 00:00:00.0
2938.86,0.25,1991-05-03 00:00:00.0
2941.64,2.78,1991-05-06 00:00:00.0
2917.49,-24.15,1991-05-07 00:00:00.0
2930.9,13.41,1991-05-08 00:00:00.0
2971.15,40.25,1991-05-09 00:00:00.0
2920.17,-50.98,1991-05-10 00:00:00.0
2924.42,4.25,1991-05-13 00:00:00.0
2886.85,-37.57,1991-05-14 00:00:00.0
2865.38,-21.47,1991-05-15 00:00:00.0
2894.01,28.63,1991-05-16 00:00:00.0
2886.63,-7.38,1991-05-17 00:00:00.0
2892.22,5.59,1991-05-20 00:00:00.0
2906.08,13.86,1991-05-21 00:00:00.0
2910.33,4.25,1991-05-22 00:00:00.0
2900.04,-10.29,1991-05-23 00:00:00.0
2913.91,13.87,1991-05-24 00:00:00.0
2958.86,44.95,1991-05-28 00:00:00.0
2969.59,10.73,1991-05-29 00:00:00.0
3000.45,30.86,1991-05-30 00:00:00.0
3027.5,27.05,1991-05-31 00:00:00.0
3035.33,7.83,1991-06-03 00:00:00.0
3027.95,-7.38,1991-06-04 00:00:00.0
3005.37,-22.58,1991-06-05 00:00:00.0
2994.86,-10.51,1991-06-06 00:00:00.0
2976.74,-18.12,1991-06-07 00:00:00.0
2975.4,-1.34,1991-06-10 00:00:00.0
2985.91,10.51,1991-06-11 00:00:00.0
2961.99,-23.92,1991-06-12 00:00:00.0
2965.12,3.13,1991-06-13 00:00:00.0
3000.45,35.33,1991-06-14 00:00:00.0
2993.96,-6.49,1991-06-17 00:00:00.0
2986.81,-7.15,1991-06-18 00:00:00.0
2955.5,-31.31,1991-06-19 00:00:00.0
2953.94,-1.56,1991-06-20 00:00:00.0
2965.56,11.62,1991-06-21 00:00:00.0
2913.01,-52.55,1991-06-24 00:00:00.0
2910.11,-2.90,1991-06-25 00:00:00.0
2913.01,2.90,1991-06-26 00:00:00.0
2934.93,21.92,1991-06-27 00:00:00.0
2906.75,-28.18,1991-06-28 00:00:00.0
2958.41,51.66,1991-07-01 00:00:00.0
2972.72,14.31,1991-07-02 00:00:00.0
2934.7,-38.02,1991-07-03 00:00:00.0
2932.47,-2.23,1991-07-05 00:00:00.0
2961.99,29.52,1991-07-08 00:00:00.0
2947.23,-14.76,1991-07-09 00:00:00.0
2944.77,-2.46,1991-07-10 00:00:00.0
2959.75,14.98,1991-07-11 00:00:00.0
2980.77,21.02,1991-07-12 00:00:00.0
2990.61,9.84,1991-07-15 00:00:00.0
2983.9,-6.71,1991-07-16 00:00:00.0
2978.76,-5.14,1991-07-17 00:00:00.0
3016.32,37.56,1991-07-18 00:00:00.0
3016.32,0.00,1991-07-19 00:00:00.0
3012.97,-3.35,1991-07-22 00:00:00.0
2983.23,-29.74,1991-07-23 00:00:00.0
2966.23,-17.00,1991-07-24 00:00:00.0
2980.1,13.87,1991-07-25 00:00:00.0
2972.5,-7.60,1991-07-26 00:00:00.0
2985.24,12.74,1991-07-29 00:00:00.0
3016.32,31.08,1991-07-30 00:00:00.0
3024.82,8.50,1991-07-31 00:00:00.0
3017.67,-7.15,1991-08-01 00:00:00.0
3006.26,-11.41,1991-08-02 00:00:00.0
2989.04,-17.22,1991-08-05 00:00:00.0
3027.28,38.24,1991-08-06 00:00:00.0
3026.61,-0.67,1991-08-07 00:00:00.0
3013.86,-12.75,1991-08-08 00:00:00.0
2996.2,-17.66,1991-08-09 00:00:00.0
3001.34,5.14,1991-08-12 00:00:00.0
3008.72,7.38,1991-08-13 00:00:00.0
3005.37,-3.35,1991-08-14 00:00:00.0
2998.43,-6.94,1991-08-15 00:00:00.0
2968.02,-30.41,1991-08-16 00:00:00.0
2898.03,-69.99,1991-08-19 00:00:00.0
2913.69,15.66,1991-08-20 00:00:00.0
3001.79,88.10,1991-08-21 00:00:00.0
3007.38,5.59,1991-08-22 00:00:00.0
3040.25,32.87,1991-08-23 00:00:00.0
3039.36,-0.89,1991-08-26 00:00:00.0
3026.16,-13.20,1991-08-27 00:00:00.0
3055.23,29.07,1991-08-28 00:00:00.0
3049.64,-5.59,1991-08-29 00:00:00.0
3043.6,-6.04,1991-08-30 00:00:00.0
3017.67,-25.93,1991-09-03 00:00:00.0
3008.5,-9.17,1991-09-04 00:00:00.0
3008.5,0.00,1991-09-05 00:00:00.0
3011.63,3.13,1991-09-06 00:00:00.0
3007.16,-4.47,1991-09-09 00:00:00.0
2982.56,-24.60,1991-09-10 00:00:00.0
2987.03,4.47,1991-09-11 00:00:00.0
3007.83,20.80,1991-09-12 00:00:00.0
2985.69,-22.14,1991-09-13 00:00:00.0
3015.21,29.52,1991-09-16 00:00:00.0
3013.19,-2.02,1991-09-17 00:00:00.0
3017.89,4.70,1991-09-18 00:00:00.0
3024.37,6.48,1991-09-19 00:00:00.0
3019.23,-5.14,1991-09-20 00:00:00.0
3010.51,-8.72,1991-09-23 00:00:00.0
3029.07,18.56,1991-09-24 00:00:00.0
3021.02,-8.05,1991-09-25 00:00:00.0
3017.22,-3.80,1991-09-26 00:00:00.0
3006.04,-11.18,1991-09-27 00:00:00.0
3016.77,10.73,1991-09-30 00:00:00.0
3018.34,1.57,1991-10-01 00:00:00.0
3012.52,-5.82,1991-10-02 00:00:00.0
2984.79,-27.73,1991-10-03 00:00:00.0
2961.76,-23.03,1991-10-04 00:00:00.0
2942.75,-19.01,1991-10-07 00:00:00.0
2963.77,21.02,1991-10-08 00:00:00.0
2946.33,-17.44,1991-10-09 00:00:00.0
2976.52,30.19,1991-10-10 00:00:00.0
2983.68,7.16,1991-10-11 00:00:00.0
3019.45,35.77,1991-10-14 00:00:00.0
3041.37,21.92,1991-10-15 00:00:00.0
3061.72,20.35,1991-10-16 00:00:00.0
3053,-8.72,1991-10-17 00:00:00.0
3077.15,24.15,1991-10-18 00:00:00.0
3060.38,-16.77,1991-10-21 00:00:00.0
3039.8,-20.58,1991-10-22 00:00:00.0
3040.92,1.12,1991-10-23 00:00:00.0
3016.32,-24.60,1991-10-24 00:00:00.0
3004.92,-11.40,1991-10-25 00:00:00.0
3045.62,40.70,1991-10-28 00:00:00.0
3061.94,16.32,1991-10-29 00:00:00.0
3071.78,9.84,1991-10-30 00:00:00.0
3069.1,-2.68,1991-10-31 00:00:00.0
3056.35,-12.75,1991-11-01 00:00:00.0
3045.62,-10.73,1991-11-04 00:00:00.0
3031.31,-14.31,1991-11-05 00:00:00.0
3038.46,7.15,1991-11-06 00:00:00.0
3054.11,15.65,1991-11-07 00:00:00.0
3045.62,-8.49,1991-11-08 00:00:00.0
3042.26,-3.36,1991-11-11 00:00:00.0
3054.11,11.85,1991-11-12 00:00:00.0
3065.3,11.19,1991-11-13 00:00:00.0
3063.51,-1.79,1991-11-14 00:00:00.0
2943.2,-120.31,1991-11-15 00:00:00.0
2972.72,29.52,1991-11-18 00:00:00.0
2931.57,-41.15,1991-11-19 00:00:00.0
2930.01,-1.56,1991-11-20 00:00:00.0
2932.69,2.68,1991-11-21 00:00:00.0
2902.73,-29.96,1991-11-22 00:00:00.0
2902.06,-0.67,1991-11-25 00:00:00.0
2916.14,14.08,1991-11-26 00:00:00.0
2900.04,-16.10,1991-11-27 00:00:00.0
2894.68,-5.36,1991-11-29 00:00:00.0
2935.38,40.70,1991-12-02 00:00:00.0
2929.56,-5.82,1991-12-03 00:00:00.0
2911.67,-17.89,1991-12-04 00:00:00.0
2889.09,-22.58,1991-12-05 00:00:00.0
2886.4,-2.69,1991-12-06 00:00:00.0
2871.65,-14.75,1991-12-09 00:00:00.0
2863.82,-7.83,1991-12-10 00:00:00.0
2865.38,1.56,1991-12-11 00:00:00.0
2895.13,29.75,1991-12-12 00:00:00.0
2914.36,19.23,1991-12-13 00:00:00.0
2919.05,4.69,1991-12-16 00:00:00.0
2902.28,-16.77,1991-12-17 00:00:00.0
2908.09,5.81,1991-12-18 00:00:00.0
2914.36,6.27,1991-12-19 00:00:00.0
2934.48,20.12,1991-12-20 00:00:00.0
3022.58,88.10,1991-12-23 00:00:00.0
3050.98,28.40,1991-12-24 00:00:00.0
3082.96,31.98,1991-12-26 00:00:00.0
3101.52,18.56,1991-12-27 00:00:00.0
3163.91,62.39,1991-12-30 00:00:00.0
3168.83,4.92,1991-12-31 00:00:00.0
3172.405,3.58,1992-01-02 00:00:00.0
3201.475,29.07,1992-01-03 00:00:00.0
3200.134,-1.34,1992-01-06 00:00:00.0
3204.829,4.70,1992-01-07 00:00:00.0
3203.935,-0.89,1992-01-08 00:00:00.0
3209.525,5.59,1992-01-09 00:00:00.0
3199.463,-10.06,1992-01-10 00:00:00.0
3185.599,-13.86,1992-01-13 00:00:00.0
3246.198,60.60,1992-01-14 00:00:00.0
3258.497,12.30,1992-01-15 00:00:00.0
3249.552,-8.95,1992-01-16 00:00:00.0
3264.982,15.43,1992-01-17 00:00:00.0
3254.024,-10.96,1992-01-20 00:00:00.0
3223.389,-30.64,1992-01-21 00:00:00.0
3255.813,32.42,1992-01-22 00:00:00.0
3226.744,-29.07,1992-01-23 00:00:00.0
3232.781,6.04,1992-01-24 00:00:00.0
3240.608,7.83,1992-01-27 00:00:00.0
3272.137,31.53,1992-01-28 00:00:00.0
3224.955,-47.18,1992-01-29 00:00:00.0
3244.856,19.90,1992-01-30 00:00:00.0
3223.389,-21.47,1992-01-31 00:00:00.0
3234.123,10.73,1992-02-03 00:00:00.0
3272.808,38.69,1992-02-04 00:00:00.0
3257.602,-15.21,1992-02-05 00:00:00.0
3255.59,-2.01,1992-02-06 00:00:00.0
3225.402,-30.19,1992-02-07 00:00:00.0
3245.08,19.68,1992-02-10 00:00:00.0
3251.565,6.49,1992-02-11 00:00:00.0
3276.833,25.27,1992-02-12 00:00:00.0
3246.645,-30.19,1992-02-13 00:00:00.0
3245.974,-0.67,1992-02-14 00:00:00.0
3224.731,-21.24,1992-02-18 00:00:00.0
3230.321,5.59,1992-02-19 00:00:00.0
3280.634,50.31,1992-02-20 00:00:00.0
3280.187,-0.45,1992-02-21 00:00:00.0
3282.423,2.24,1992-02-24 00:00:00.0
3257.826,-24.60,1992-02-25 00:00:00.0
3283.318,25.49,1992-02-26 00:00:00.0
3269.454,-13.86,1992-02-27 00:00:00.0
3267.665,-1.79,1992-02-28 00:00:00.0
3275.268,7.60,1992-03-02 00:00:00.0
3290.25,14.98,1992-03-03 00:00:00.0
3268.559,-21.69,1992-03-04 00:00:00.0
3241.502,-27.06,1992-03-05 00:00:00.0
3221.6,-19.90,1992-03-06 00:00:00.0
3215.116,-6.48,1992-03-09 00:00:00.0
3230.992,15.88,1992-03-10 00:00:00.0
3208.631,-22.36,1992-03-11 00:00:00.0
3208.631,0.00,1992-03-12 00:00:00.0
3235.912,27.28,1992-03-13 00:00:00.0
3236.359,0.45,1992-03-16 00:00:00.0
3256.037,19.68,1992-03-17 00:00:00.0
3254.248,-1.79,1992-03-18 00:00:00.0
3261.404,7.16,1992-03-19 00:00:00.0
3276.386,14.98,1992-03-20 00:00:00.0
3272.137,-4.25,1992-03-23 00:00:00.0
3260.956,-11.18,1992-03-24 00:00:00.0
3259.391,-1.57,1992-03-25 00:00:00.0
3267.665,8.27,1992-03-26 00:00:00.0
3231.439,-36.23,1992-03-27 00:00:00.0
3235.241,3.80,1992-03-30 00:00:00.0
3235.465,0.22,1992-03-31 00:00:00.0
3249.329,13.86,1992-04-01 00:00:00.0
3234.123,-15.21,1992-04-02 00:00:00.0
3249.105,14.98,1992-04-03 00:00:00.0
3275.491,26.39,1992-04-06 00:00:00.0
3213.55,-61.94,1992-04-07 00:00:00.0
3181.35,-32.20,1992-04-08 00:00:00.0
3224.955,43.61,1992-04-09 00:00:00.0
3255.366,30.41,1992-04-10 00:00:00.0
3269.901,14.54,1992-04-13 00:00:00.0
3306.126,36.23,1992-04-14 00:00:00.0
3353.756,47.63,1992-04-15 00:00:00.0
3366.502,12.75,1992-04-16 00:00:00.0
3336.314,-30.19,1992-04-20 00:00:00.0
3343.246,6.93,1992-04-21 00:00:00.0
3338.774,-4.47,1992-04-22 00:00:00.0
3348.613,9.84,1992-04-23 00:00:00.0
3324.463,-24.15,1992-04-24 00:00:00.0
3304.561,-19.90,1992-04-27 00:00:00.0
3307.915,3.35,1992-04-28 00:00:00.0
3333.184,25.27,1992-04-29 00:00:00.0
3359.123,25.94,1992-04-30 00:00:00.0
3336.091,-23.03,1992-05-01 00:00:00.0
3378.13,42.04,1992-05-04 00:00:00.0
3359.346,-18.78,1992-05-05 00:00:00.0
3369.409,10.06,1992-05-06 00:00:00.0
3363.372,-6.04,1992-05-07 00:00:00.0
3369.409,6.04,1992-05-08 00:00:00.0
3397.584,28.18,1992-05-11 00:00:00.0
3385.12,-12.46,1992-05-12 00:00:00.0
3391.98,6.86,1992-05-13 00:00:00.0
3368.876,-23.10,1992-05-14 00:00:00.0
3353.09,-15.79,1992-05-15 00:00:00.0
3376.03,22.94,1992-05-18 00:00:00.0
3397.99,21.96,1992-05-19 00:00:00.0
3393.843,-4.15,1992-05-20 00:00:00.0
3378.71,-15.13,1992-05-21 00:00:00.0
3386.77,8.06,1992-05-22 00:00:00.0
3364.21,-22.56,1992-05-26 00:00:00.0
3370.44,6.23,1992-05-27 00:00:00.0
3398.43,27.99,1992-05-28 00:00:00.0
3396.88,-1.55,1992-05-29 00:00:00.0
3413.21,16.33,1992-06-01 00:00:00.0
3396.1,-17.11,1992-06-02 00:00:00.0
3406.99,10.89,1992-06-03 00:00:00.0
3399.73,-7.26,1992-06-04 00:00:00.0
3398.69,-1.04,1992-06-05 00:00:00.0
3404.134,5.44,1992-06-08 00:00:00.0
3369.917,-34.22,1992-06-09 00:00:00.0
3343.217,-26.70,1992-06-10 00:00:00.0
3351.512,8.30,1992-06-11 00:00:00.0
3354.363,2.85,1992-06-12 00:00:00.0
3354.898,0.54,1992-06-15 00:00:00.0
3329.487,-25.41,1992-06-16 00:00:00.0
3287.758,-41.73,1992-06-17 00:00:00.0
3274.115,-13.64,1992-06-18 00:00:00.0
3285.35,11.24,1992-06-19 00:00:00.0
3280.803,-4.55,1992-06-22 00:00:00.0
3285.618,4.82,1992-06-23 00:00:00.0
3290.7,5.08,1992-06-24 00:00:00.0
3284.013,-6.69,1992-06-25 00:00:00.0
3282.408,-1.61,1992-06-26 00:00:00.0
3319.857,37.45,1992-06-29 00:00:00.0
3318.519,-1.34,1992-06-30 00:00:00.0
3354.096,35.58,1992-07-01 00:00:00.0
3330.289,-23.81,1992-07-02 00:00:00.0
3339.204,8.92,1992-07-06 00:00:00.0
3295.168,-44.04,1992-07-07 00:00:00.0
3293.277,-1.89,1992-07-08 00:00:00.0
3324.075,30.80,1992-07-09 00:00:00.0
3330.559,6.48,1992-07-10 00:00:00.0
3337.313,6.75,1992-07-13 00:00:00.0
3358.386,21.07,1992-07-14 00:00:00.0
3345.418,-12.97,1992-07-15 00:00:00.0
3361.628,16.21,1992-07-16 00:00:00.0
3331.64,-29.99,1992-07-17 00:00:00.0
3303.003,-28.64,1992-07-20 00:00:00.0
3308.406,5.40,1992-07-21 00:00:00.0
3277.607,-30.80,1992-07-22 00:00:00.0
3290.035,12.43,1992-07-23 00:00:00.0
3285.712,-4.32,1992-07-24 00:00:00.0
3282.2,-3.51,1992-07-27 00:00:00.0
3334.071,51.87,1992-07-28 00:00:00.0
3379.188,45.12,1992-07-29 00:00:00.0
3391.886,12.70,1992-07-30 00:00:00.0
3393.777,1.89,1992-07-31 00:00:00.0
3395.398,1.62,1992-08-03 00:00:00.0
3384.322,-11.08,1992-08-04 00:00:00.0
3365.14,-19.18,1992-08-05 00:00:00.0
3340.555,-24.59,1992-08-06 00:00:00.0
3332.18,-8.38,1992-08-07 00:00:00.0
3337.583,5.40,1992-08-10 00:00:00.0
3331.1,-6.48,1992-08-11 00:00:00.0
3320.833,-10.27,1992-08-12 00:00:00.0
3313.269,-7.56,1992-08-13 00:00:00.0
3328.938,15.67,1992-08-14 00:00:00.0
3324.886,-4.05,1992-08-17 00:00:00.0
3329.479,4.59,1992-08-18 00:00:00.0
3307.055,-22.42,1992-08-19 00:00:00.0
3304.894,-2.16,1992-08-20 00:00:00.0
